artifact_id,artifact_type,path,mutation_types,environments,risk_level,autonomy_mode,intent,confidence,canonical_status,owner_status,evidence_status,blocked_claims,next_action,matched_terms
ab18da46ef90,script,scripts/governance/promote_images_by_tag.sh,"deployment,infrastructure,broker_order","prod,staging,test,dev",high,controlled_execute,operational_mutation,high,uses_canonical_command,missing_or_unknown,present,cannot claim owner-approved | cannot claim autonomous execution readiness,assign owner boundary,deployment:deployment | deployment:Promote | infrastructure:Docker | broker_order:order
2ccbd1fd3bce,script,scripts/governance/repo_hygiene_guard.sh,none_detected,dev,low,observe,no_mutation_detected,low,not_mutation_capable,missing_or_unknown,present,cannot claim owner-approved,assign owner boundary,
ea40cf6fc40b,script,scripts/governance/run_acl_guardrail_cycle.sh,configuration,"prod,test",high,prepare,ambiguous_operational_access,medium,non_canonical_or_unknown,present,present,cannot claim canonical operating path | cannot claim autonomous execution readiness,map to canonical automation or document exception,configuration:credential
319da9e7708e,script,scripts/governance/run_backend_migrations.sh,"database,infrastructure","prod,staging",high,prepare,ambiguous_operational_access,medium,non_canonical_or_unknown,missing_or_unknown,missing,cannot claim canonical operating path | cannot claim owner-approved | cannot claim evidence-backed safety | cannot claim autonomous execution readiness,map to canonical automation or document exception,database:migration | database:database | infrastructure:docker
8889e7eff409,script,scripts/governance/run_backend_promotion_contract_preflight.sh,"deployment,database,configuration","prod,staging,dev",critical,blocked,operational_mutation,high,non_canonical_or_unknown,missing_or_unknown,present,cannot claim canonical operating path | cannot claim owner-approved | cannot claim autonomous execution readiness,block or require controlled owner review before use,deployment:deploy | database:psql | database:migration | database:database | configuration:config | configuration:secrets
e4d66aa6bf38,script,scripts/governance/run_beta_readiness_gate.sh,"infrastructure,configuration,broker_order,runtime_shell","prod,staging",high,prepare,ambiguous_operational_access,medium,non_canonical_or_unknown,missing_or_unknown,present,cannot claim canonical operating path | cannot claim owner-approved | cannot claim autonomous execution readiness,map to canonical automation or document exception,infrastructure:docker | configuration:config | configuration:secrets | configuration:credential | configuration:.Env | broker_order:broker | runtime_shell:exec
23df952a86f3,script,scripts/governance/run_daily_broker_smoke.sh,"infrastructure,broker_order,runtime_shell","prod,dev",high,controlled_execute,ambiguous_operational_access,medium,uses_canonical_command,missing_or_unknown,present,cannot claim owner-approved | cannot claim autonomous execution readiness,assign owner boundary,infrastructure:docker | broker_order:broker | broker_order:order | broker_order:kite | broker_order:trading | runtime_shell:exec
da4178cf84a1,script,scripts/governance/run_environment_baseline_sync.sh,"database,configuration","prod,staging,test,dev",critical,blocked,state_mutation_candidate,high,non_canonical_or_unknown,missing_or_unknown,present,cannot claim canonical operating path | cannot claim owner-approved | cannot claim autonomous execution readiness,block or require controlled owner review before use,database:migrations | database:database | configuration:config | configuration:secrets | configuration:credentials | configuration:decrypt
761866d09220,script,scripts/governance/run_gateway_relay_guardrail_cycle.sh,"infrastructure,queue_stream","prod,staging,dev",critical,blocked,state_mutation_candidate,high,non_canonical_or_unknown,missing_or_unknown,present,cannot claim canonical operating path | cannot claim owner-approved | cannot claim autonomous execution readiness,block or require controlled owner review before use,infrastructure:docker | queue_stream:redis
6df44162c9a5,script,scripts/governance/run_live_entry_exit_basket_probe.sh,"configuration,broker_order,ai_agent","prod,dev",critical,blocked,state_mutation_candidate,high,non_canonical_or_unknown,missing_or_unknown,present,cannot claim canonical operating path | cannot claim owner-approved | cannot claim autonomous execution readiness,block or require controlled owner review before use,configuration:Secret | configuration:credentials | broker_order:broker | broker_order:order | broker_order:kite | broker_order:trading | ai_agent:codex
0c262716222d,script,scripts/governance/run_market_open_assurance.sh,"configuration,broker_order",prod,high,prepare,ambiguous_operational_access,medium,non_canonical_or_unknown,missing_or_unknown,missing,cannot claim canonical operating path | cannot claim owner-approved | cannot claim evidence-backed safety | cannot claim autonomous execution readiness,map to canonical automation or document exception,configuration:secret | broker_order:broker | broker_order:kite | broker_order:trading
6569c1c5a1d8,script,scripts/governance/run_mcx_live_entry_exit_probe.sh,"configuration,broker_order,ai_agent","prod,dev",high,prepare,ambiguous_operational_access,medium,non_canonical_or_unknown,missing_or_unknown,present,cannot claim canonical operating path | cannot claim owner-approved | cannot claim autonomous execution readiness,map to canonical automation or document exception,configuration:Secret | configuration:credentials | broker_order:broker | broker_order:order | broker_order:kite | broker_order:trading | ai_agent:codex
e71dc6295dc6,script,scripts/governance/run_mf_portfolio_ingestion_batch.sh,"database,infrastructure,configuration,runtime_shell",prod,critical,blocked,state_mutation_candidate,high,non_canonical_or_unknown,missing_or_unknown,missing,cannot claim canonical operating path | cannot claim owner-approved | cannot claim evidence-backed safety | cannot claim autonomous execution readiness,block or require controlled owner review before use,database:insert | infrastructure:docker | configuration:config | configuration:secret | runtime_shell:exec
f29ffd89b818,script,scripts/governance/run_model_inference_fail_closed_cutover.sh,"database,configuration","prod,staging,dev",critical,blocked,state_mutation_candidate,high,non_canonical_or_unknown,missing_or_unknown,missing,cannot claim canonical operating path | cannot claim owner-approved | cannot claim evidence-backed safety | cannot claim autonomous execution readiness,block or require controlled owner review before use,database:CREATE | configuration:Config | configuration:secrets
fd122712f8da,script,scripts/governance/run_option_query_live_session.sh,none_detected,prod,low,observe,no_mutation_detected,low,not_mutation_capable,missing_or_unknown,missing,cannot claim owner-approved | cannot claim evidence-backed safety,assign owner boundary,
f0c89ea9882e,script,scripts/governance/run_promotion_preflight.sh,"database,infrastructure,configuration,broker_order,queue_stream,runtime_shell,ai_agent","prod,staging,test,dev",critical,blocked,state_mutation_candidate,high,non_canonical_or_unknown,missing_or_unknown,present,cannot claim canonical operating path | cannot claim owner-approved | cannot claim autonomous execution readiness,block or require controlled owner review before use,database:DB | infrastructure:docker | configuration:config | configuration:secret | configuration:credential | configuration:.Env | configuration:encryption | broker_order:broker | queue_stream:redis | runtime_shell:exec | ai_agent:codex
13ff7bf30f84,script,scripts/governance/run_release_readiness_gate.sh,"deployment,broker_order,runtime_shell","prod,staging,dev",high,prepare,ambiguous_operational_access,medium,non_canonical_or_unknown,missing_or_unknown,present,cannot claim canonical operating path | cannot claim owner-approved | cannot claim autonomous execution readiness,map to canonical automation or document exception,deployment:Release | broker_order:broker | runtime_shell:exec
56de71135384,script,scripts/governance/run_service_sql_migration_dry_run.sh,"deployment,database",unknown,high,prepare,operational_mutation,high,non_canonical_or_unknown,missing_or_unknown,missing,cannot claim canonical operating path | cannot claim owner-approved | cannot claim evidence-backed safety | cannot claim autonomous execution readiness,map to canonical automation or document exception,deployment:deploy | database:migration | database:database
02b907accf2c,script,scripts/governance/run_support_delegation_cutover.sh,"database,infrastructure,configuration","prod,staging,dev",critical,blocked,state_mutation_candidate,high,non_canonical_or_unknown,missing_or_unknown,present,cannot claim canonical operating path | cannot claim owner-approved | cannot claim autonomous execution readiness,block or require controlled owner review before use,database:UPDATE | infrastructure:docker | configuration:config | configuration:secrets
